project_short_name,case_barcode,sample_barcode,sample_type_name,CD274_counts,PDCD1LG2_counts,PDCD1_counts,HLA_A_counts,HLA_B_counts,HLA_C_counts,B2M_counts,GJA1_counts,GJB2_counts,GJA5_counts,GJB6_counts,ARNTL_counts,CLOCK_counts,PER1_counts,PER2_counts,CRY1_counts,CRY2_counts,MYC_counts,TP53_counts,CDH1_counts,VIM_counts
TCGA-SKCM,TCGA-FS-A1ZM,TCGA-FS-A1ZM-06A,Metastatic,440,366,1166,141229,160971,117560,168855,2221,2967,608,1018,399,4325,4485,668,1198,1423,5886,5547,4503,90604
TCGA-SKCM,TCGA-FS-A1ZN,TCGA-FS-A1ZN-01A,Primary Tumor,246,58,30,116213,71363,105542,128668,8264,49072,57,12468,711,3337,2264,611,1324,1903,8352,7132,17770,107317
TCGA-SKCM,TCGA-FS-A1ZP,TCGA-FS-A1ZP-06A,Metastatic,444,182,103,51082,35111,18179,93037,1683,3020,277,203,315,1677,3858,794,642,3866,8211,6598,141,152939
TCGA-SKCM,TCGA-FS-A1ZQ,TCGA-FS-A1ZQ-06A,Metastatic,144,47,81,90925,61313,80247,61247,1155,659,352,72,1008,1209,4076,1036,412,2421,9317,5013,14399,45952
TCGA-SKCM,TCGA-FS-A1ZR,TCGA-FS-A1ZR-06A,Metastatic,396,150,131,137253,121651,139693,202918,9591,3931,209,2472,374,4280,4317,1071,1067,2973,8806,5570,23060,48725
TCGA-SKCM,TCGA-FS-A1ZS,TCGA-FS-A1ZS-06A,Metastatic,147,187,36,27079,35388,39343,138030,1614,3411,147,0,817,3209,2219,1012,1891,1615,5618,5118,3,169981
TCGA-SKCM,TCGA-FS-A1ZT,TCGA-FS-A1ZT-06A,Metastatic,863,369,402,66594,67495,43371,113672,915,1377,347,3207,253,2625,3524,1256,1551,4374,20833,4870,1478,76635
TCGA-SKCM,TCGA-FS-A1ZU,TCGA-FS-A1ZU-06A,Metastatic,27,37,8,17650,11074,8700,30203,1586,32,80,4,104,1555,2441,542,1219,1333,82695,3610,2909,82133
TCGA-SKCM,TCGA-FS-A1ZW,TCGA-FS-A1ZW-06A,Metastatic,594,453,64,61411,138311,45437,277157,622,122,52,12,337,1901,987,328,871,951,5931,3450,329,90556
TCGA-SKCM,TCGA-FS-A1ZY,TCGA-FS-A1ZY-06A,Metastatic,24,6,7,14275,10111,7062,25088,395,35727,40,5,195,925,5828,872,599,2454,20864,4380,1050,128533
TCGA-SKCM,TCGA-FS-A1ZZ,TCGA-FS-A1ZZ-06A,Metastatic,192,121,26,153333,146784,146078,352743,628,347,81,86,766,3694,11407,278,735,3353,12037,6876,296,210364
TCGA-SKCM,TCGA-FS-A4F0,TCGA-FS-A4F0-06A,Metastatic,601,32,8,125531,176069,102541,337851,321,11,112,8,784,2942,6559,521,933,2878,15435,6990,293,106320
TCGA-SKCM,TCGA-FS-A4F2,TCGA-FS-A4F2-06A,Metastatic,86,69,12,35955,42238,28826,45760,1644,234,16,0,537,1895,2895,311,920,2954,12156,890,1355,195260
TCGA-SKCM,TCGA-FS-A4F4,TCGA-FS-A4F4-06A,Metastatic,57,65,185,152015,65185,52782,58168,729,660,330,2,153,869,2926,306,330,1120,5689,3320,1488,86164
TCGA-SKCM,TCGA-FS-A4F5,TCGA-FS-A4F5-06A,Metastatic,136,47,20,57607,76828,65892,90362,807,1392,298,61,304,2593,2348,629,807,955,16196,1657,38360,94398
TCGA-SKCM,TCGA-FS-A4F8,TCGA-FS-A4F8-06A,Metastatic,300,256,345,87328,117446,70104,148960,6471,163,473,38,446,1562,3057,1236,1324,1550,7657,4180,5468,101949
TCGA-SKCM,TCGA-FS-A4F9,TCGA-FS-A4F9-06A,Metastatic,50,28,37,111662,49267,38841,136096,1207,41,215,0,264,1947,2846,318,634,926,7352,587,16,65789
TCGA-SKCM,TCGA-FS-A4FB,TCGA-FS-A4FB-06A,Metastatic,16,18,5,29924,5369,21522,54420,2297,7226,84,1522,397,2196,870,325,849,850,6434,4424,6360,82621
TCGA-SKCM,TCGA-FS-A4FC,TCGA-FS-A4FC-06A,Metastatic,284,93,125,104263,117267,133082,188566,3785,390,217,177,738,2737,8353,887,1154,2231,8840,3788,11268,177082
TCGA-SKCM,TCGA-FS-A4FD,TCGA-FS-A4FD-06A,Metastatic,173,107,174,49608,43872,44825,49032,2094,1171,172,802,143,1646,2573,1160,1993,1423,16172,5513,1075,96880
TCGA-SKCM,TCGA-FW-A3I3,TCGA-FW-A3I3-06A,Metastatic,167,48,49,27797,23492,28986,53039,2692,36352,110,9974,419,2859,8841,1208,1103,1195,13803,6889,32080,218595
TCGA-SKCM,TCGA-FW-A3R5,TCGA-FW-A3R5-06A,Metastatic,178,162,107,45937,41545,41485,110354,1567,395,218,6,1158,3455,5808,582,1708,681,8533,3600,9247,82385
TCGA-SKCM,TCGA-FW-A3TU,TCGA-FW-A3TU-06A,Metastatic,84,75,112,325400,102015,84709,58281,182,82,305,0,189,511,5705,235,209,2169,1922,7749,815,181045
TCGA-SKCM,TCGA-FW-A3TV,TCGA-FW-A3TV-06A,Metastatic,221,242,310,196397,69551,78086,102584,866,177,176,3,862,3699,10006,294,1543,1949,8692,6513,38896,124306
TCGA-SKCM,TCGA-FW-A5DX,TCGA-FW-A5DX-01A,Primary Tumor,81,54,13,4731,8199,7003,53112,695,4133,228,1012,378,3511,1676,284,1014,995,8615,1356,1448,48982
TCGA-SKCM,TCGA-FW-A5DY,TCGA-FW-A5DY-06A,Metastatic,230,210,474,82805,128735,88385,215960,1288,23,194,13,533,1633,3024,630,539,1364,5722,3719,1171,56475
TCGA-SKCM,TCGA-GF-A2C7,TCGA-GF-A2C7-01A,Primary Tumor,97,50,7,28294,11345,21337,35214,3613,13494,114,3346,412,3954,1971,466,1201,867,13055,6532,9760,72072
TCGA-SKCM,TCGA-GF-A3OT,TCGA-GF-A3OT-06A,Metastatic,6153,1727,157,68910,100534,66475,148428,2354,1748,111,0,942,2680,3468,496,1690,853,4902,4007,14,221017
TCGA-SKCM,TCGA-GF-A4EO,TCGA-GF-A4EO-06A,Metastatic,1064,633,1013,98330,179330,127966,305140,581,93,529,3,602,1890,1884,224,549,974,3115,3066,4114,46267
TCGA-SKCM,TCGA-GF-A6C8,TCGA-GF-A6C8-06A,Metastatic,340,118,234,39880,66968,36995,142517,1142,9722,354,1373,457,1046,1762,482,747,1563,5842,4079,981,183961
TCGA-SKCM,TCGA-GF-A6C9,TCGA-GF-A6C9-06A,Metastatic,285,585,568,392728,560736,416540,519402,1372,376,351,2,846,599,6068,551,868,1380,1976,3225,291,188408
TCGA-SKCM,TCGA-GF-A769,TCGA-GF-A769-01A,Primary Tumor,198,32,18,37702,18817,55395,76644,425,1166,26,2,313,1683,4533,946,1434,1277,9129,4364,6080,308319
TCGA-SKCM,TCGA-GN-A262,TCGA-GN-A262-06A,Metastatic,20,9,2,22220,2488,4732,21224,295,22357,45,7,195,1364,1925,622,802,774,13763,8581,34108,117957
TCGA-SKCM,TCGA-GN-A263,TCGA-GN-A263-01A,Primary Tumor,257,105,5,112538,41394,28866,280244,1295,517,311,111,322,2105,815,113,1172,330,2693,2012,2194,352118
TCGA-SKCM,TCGA-GN-A264,TCGA-GN-A264-06A,Metastatic,82,66,23,60878,26022,43019,53279,3212,309,153,6,240,4031,5112,546,2176,1495,12023,9310,95151,99643
TCGA-SKCM,TCGA-GN-A265,TCGA-GN-A265-06A,Metastatic,726,843,399,124247,184435,153725,236188,3599,1043,1274,4,870,2429,3653,243,626,982,1497,3405,47,116028
TCGA-SKCM,TCGA-GN-A266,TCGA-GN-A266-06A,Metastatic,1370,2441,331,159096,250162,190134,327886,4202,1030,272,0,1439,1856,4582,597,2252,2270,2410,5518,1529,196356
TCGA-SKCM,TCGA-GN-A267,TCGA-GN-A267-06A,Metastatic,188,54,214,84358,153908,55514,87112,544,6994,111,7,142,1632,287,299,211,380,6621,2718,395,62165
TCGA-SKCM,TCGA-GN-A268,TCGA-GN-A268-06A,Metastatic,92,39,37,37646,8536,8799,71743,343,14,63,0,522,3510,2010,1229,1031,1896,22181,4023,21,85930
TCGA-SKCM,TCGA-GN-A26A,TCGA-GN-A26A-06A,Metastatic,298,381,144,67741,227177,100828,133136,2532,112,100,0,242,1679,5551,358,548,668,865,3651,10,64286
TCGA-SKCM,TCGA-GN-A26C,TCGA-GN-A26C-01A,Primary Tumor,6289,4986,1248,241065,483566,267745,444395,929,57,216,2,1359,1365,2928,271,894,1613,1943,1681,78,300276
TCGA-SKCM,TCGA-GN-A26D,TCGA-GN-A26D-06A,Metastatic,65,63,56,70157,93886,77685,56494,3980,18,56,1,629,4922,5922,250,1322,1622,15656,8247,2323,204909
TCGA-SKCM,TCGA-GN-A4U3,TCGA-GN-A4U3-06A,Metastatic,233,25,14,31186,11960,23924,73068,170,25,53,7,469,2173,7385,736,486,2134,4717,1431,19534,68894
TCGA-SKCM,TCGA-GN-A4U4,TCGA-GN-A4U4-06A,Metastatic,113,21,60,13699,12217,9093,69277,366,209,83,14,275,2504,7155,322,1123,1794,17958,4432,29102,102592
TCGA-SKCM,TCGA-GN-A4U5,TCGA-GN-A4U5-01A,Primary Tumor,1508,297,1202,289810,417657,212205,470255,14162,57733,135,13441,440,1683,10857,582,686,1146,4467,5711,32690,68922
TCGA-SKCM,TCGA-GN-A4U7,TCGA-GN-A4U7-06A,Metastatic,78,4,5,79432,6422,7371,25007,204,38,58,8,196,671,2018,180,275,485,7153,1102,13310,183682
TCGA-SKCM,TCGA-GN-A4U8,TCGA-GN-A4U8-11A,Solid Tissue Normal,1086,689,1487,168865,220121,147203,435670,1019,15742,150,4700,796,1494,2796,555,1001,1532,4346,6230,12347,116310
TCGA-SKCM,TCGA-GN-A4U8,TCGA-GN-A4U8-06A,Metastatic,754,230,522,89249,81622,50062,239498,284,32563,42,15235,325,1659,1993,497,813,922,3265,6858,17008,207212
TCGA-SKCM,TCGA-GN-A4U9,TCGA-GN-A4U9-06A,Metastatic,97,54,83,30444,22729,18996,39191,3038,25,846,6,217,1452,3003,702,2814,711,175,5941,20,16324
TCGA-SKCM,TCGA-GN-A8LK,TCGA-GN-A8LK-06A,Metastatic,35,8,21,64746,22234,30896,14516,106,132,47,4,332,959,3216,176,628,1014,3295,2060,2627,125827
TCGA-SKCM,TCGA-GN-A8LL,TCGA-GN-A8LL-06A,Metastatic,18,7,82,556228,41362,57565,25515,53,32,102,4,19,384,3606,232,146,2753,2773,1363,12965,157975
TCGA-SKCM,TCGA-GN-A8LN,TCGA-GN-A8LN-01A,Primary Tumor,174,60,30,30707,29323,25884,61669,256,414,144,12,310,1658,3797,487,834,621,6040,6315,7663,65861
TCGA-SKCM,TCGA-GN-A9SD,TCGA-GN-A9SD-06A,Metastatic,171,188,474,127982,136239,106408,251739,2151,2535,261,1390,325,2112,11971,569,787,1409,8664,4396,22821,73557
TCGA-SKCM,TCGA-HR-A2OG,TCGA-HR-A2OG-06A,Metastatic,645,461,175,106239,175232,113101,294777,5631,1078,903,1,616,3233,5980,727,1080,2457,5547,5423,152,104147
TCGA-SKCM,TCGA-HR-A2OH,TCGA-HR-A2OH-06A,Metastatic,2287,1220,3277,409647,571718,296520,479506,495,2534,95,24,742,1900,2918,572,720,1127,3911,5877,33256,56502
TCGA-SKCM,TCGA-HR-A5NC,TCGA-HR-A5NC-01A,Primary Tumor,71,34,17,49869,22175,33064,54168,6419,15239,37,2146,269,1534,939,256,613,738,6979,3227,20337,36275
TCGA-SKCM,TCGA-IH-A3EA,TCGA-IH-A3EA-01A,Primary Tumor,73,14,30,100317,37557,27710,19803,36,20,87,0,147,319,1659,193,187,490,3621,4166,4345,201626
TCGA-SKCM,TCGA-LH-A9QB,TCGA-LH-A9QB-06A,Metastatic,188,19,10,29999,69511,36296,60584,737,27,120,1,548,2858,7688,747,769,2196,4954,4913,13,161668
TCGA-SKCM,TCGA-OD-A75X,TCGA-OD-A75X-06A,Metastatic,333,64,94,112445,119453,126608,28463,1780,317,206,54,977,2829,1517,841,1674,888,8498,4744,2325,90764
TCGA-SKCM,TCGA-QB-A6FS,TCGA-QB-A6FS-06A,Metastatic,116,92,762,125497,196300,89792,65834,184,119,189,1,104,207,4083,273,146,1521,6279,4618,175,132897
TCGA-SKCM,TCGA-QB-AA9O,TCGA-QB-AA9O-06A,Metastatic,145,111,401,26775,33138,34281,36709,99,2104,18,1811,166,328,1931,103,179,521,2370,1612,3630,68786
TCGA-SKCM,TCGA-RP-A690,TCGA-RP-A690-06A,Metastatic,79,34,32,32396,24981,38885,34892,235,308,66,724,366,1618,13143,788,816,2289,8173,2851,652,203672
TCGA-SKCM,TCGA-RP-A693,TCGA-RP-A693-06A,Metastatic,276,241,302,73552,115287,59621,278086,598,5,295,2,420,2000,2967,238,595,1173,4133,3602,29,64112
TCGA-SKCM,TCGA-RP-A694,TCGA-RP-A694-06A,Metastatic,133,155,341,153055,106001,87770,109220,773,1542,339,79,489,2029,5235,392,1633,999,13048,4722,8756,136658
TCGA-SKCM,TCGA-RP-A695,TCGA-RP-A695-06A,Metastatic,307,65,190,143298,152959,90910,252683,400,42,226,4,607,1580,8553,319,719,908,9655,4971,35249,60044
TCGA-SKCM,TCGA-RP-A6K9,TCGA-RP-A6K9-06A,Metastatic,325,199,423,259433,299842,198807,279643,2752,597,483,7,679,2748,3387,256,352,1587,3189,3123,8244,72293
TCGA-SKCM,TCGA-W3-A824,TCGA-W3-A824-06A,Metastatic,968,237,642,135407,165263,116431,260373,184,53,39,0,184,1162,6309,472,651,936,13280,4041,23517,170942
TCGA-SKCM,TCGA-W3-A825,TCGA-W3-A825-06A,Metastatic,166,155,570,64738,71026,44139,109473,2281,233,562,4,408,666,8208,566,1542,2246,4055,7204,596,52491
TCGA-SKCM,TCGA-W3-A828,TCGA-W3-A828-06A,Metastatic,121,128,28,28361,42654,25661,73452,12991,936,1408,3,677,2561,2023,1143,2196,6756,3988,992,1958,50562
TCGA-SKCM,TCGA-W3-AA1O,TCGA-W3-AA1O-06A,Metastatic,162,41,17,43836,18120,26290,65179,1126,224,229,0,591,2610,1339,340,1309,956,4373,2364,24574,118593
TCGA-SKCM,TCGA-W3-AA1Q,TCGA-W3-AA1Q-06A,Metastatic,465,157,221,123687,134833,82196,165351,315,5,55,0,336,1610,2552,288,1136,1099,7835,2990,3337,80032
TCGA-SKCM,TCGA-W3-AA1R,TCGA-W3-AA1R-06A,Metastatic,265,115,259,133565,149110,72685,157266,155,28,145,1,545,2632,3237,1063,1109,1205,5010,441,10008,74389
TCGA-SKCM,TCGA-W3-AA1V,TCGA-W3-AA1V-06B,Metastatic,3632,3100,94,97784,173113,113940,43297,1460,242,13,1,341,4995,5791,2552,1726,1580,11191,1145,20,112782
TCGA-SKCM,TCGA-W3-AA1W,TCGA-W3-AA1W-06A,Metastatic,1815,952,3294,232653,315682,151287,323825,299,6,162,3,678,1564,2998,374,696,1145,5924,3876,13191,75009
TCGA-SKCM,TCGA-W3-AA21,TCGA-W3-AA21-06A,Metastatic,42,24,95,127607,110177,70001,119261,148,27,56,0,252,750,944,261,359,634,11122,2690,649,168668
TCGA-SKCM,TCGA-WE-A8JZ,TCGA-WE-A8JZ-06A,Metastatic,126,49,77,31192,31269,34187,56307,724,372,99,15,341,1864,7477,920,846,2956,4670,1982,2221,113084
TCGA-SKCM,TCGA-WE-A8K1,TCGA-WE-A8K1-06A,Metastatic,565,234,948,148710,112000,103262,189827,581,236,154,6,467,2128,1626,296,874,1242,6475,1480,38151,104452
TCGA-SKCM,TCGA-WE-A8K4,TCGA-WE-A8K4-01A,Primary Tumor,762,150,1605,193423,190659,112146,244988,118,66,121,0,534,1365,2468,183,493,931,1217,1790,7213,109548
TCGA-SKCM,TCGA-WE-A8K5,TCGA-WE-A8K5-06A,Metastatic,242,120,230,196187,183662,148750,185284,3124,3702,253,1,318,1704,2814,441,1037,1369,11568,6146,42,180809
TCGA-SKCM,TCGA-WE-A8K6,TCGA-WE-A8K6-06A,Metastatic,53,49,9,39380,51452,82362,103396,671,2,38,0,410,1291,2862,121,485,1043,4453,4994,283,157114
TCGA-SKCM,TCGA-WE-A8ZM,TCGA-WE-A8ZM-06A,Metastatic,33,31,5,37361,45143,26571,53764,1306,334,205,287,196,1608,7645,477,352,1285,14633,4907,5484,33516
TCGA-SKCM,TCGA-WE-A8ZN,TCGA-WE-A8ZN-06A,Metastatic,190,23,641,188259,93686,44755,83684,345,154,315,0,139,409,864,242,216,515,2577,3409,7055,126872
TCGA-SKCM,TCGA-WE-A8ZO,TCGA-WE-A8ZO-06A,Metastatic,364,278,469,113415,232330,143507,293519,496,33,153,0,326,3040,4106,555,1417,891,5575,2693,19071,131493
TCGA-SKCM,TCGA-WE-A8ZQ,TCGA-WE-A8ZQ-06A,Metastatic,32,24,3,21756,17973,17385,16650,990,1267,326,120,330,1471,7487,250,429,1059,2386,5453,2179,73939
TCGA-SKCM,TCGA-WE-A8ZR,TCGA-WE-A8ZR-06A,Metastatic,128,54,109,25070,43982,35263,83995,813,389,98,0,315,3827,1454,1183,1576,1080,12737,2139,31467,202314
TCGA-SKCM,TCGA-WE-A8ZT,TCGA-WE-A8ZT-06A,Metastatic,495,57,35,31839,25092,15674,81298,6515,7225,42,681,572,2031,14529,319,1282,1997,1218,3095,102,83726
TCGA-SKCM,TCGA-WE-A8ZX,TCGA-WE-A8ZX-06A,Metastatic,214,111,584,70343,61231,36260,109800,643,84,52,1,177,711,1416,673,479,1823,10418,575,4479,96242
TCGA-SKCM,TCGA-WE-A8ZY,TCGA-WE-A8ZY-06A,Metastatic,272,136,55,86287,46250,70931,119812,666,168,286,1,532,2911,971,172,1233,1624,8819,3018,23070,77567
TCGA-SKCM,TCGA-WE-AA9Y,TCGA-WE-AA9Y-06A,Metastatic,52,67,84,35392,44930,24655,53817,4663,149,644,3,571,717,628,350,780,1241,11689,3484,31678,88036
TCGA-SKCM,TCGA-WE-AAA0,TCGA-WE-AAA0-06A,Metastatic,183,100,164,238277,152012,161607,180152,575,10,200,3,670,2218,4511,582,1857,1520,3593,733,5935,185112
TCGA-SKCM,TCGA-WE-AAA3,TCGA-WE-AAA3-06A,Metastatic,463,173,445,93462,73992,107806,178968,1173,1536,298,6,243,1218,1405,358,942,1018,8806,2528,17237,68296
TCGA-SKCM,TCGA-WE-AAA4,TCGA-WE-AAA4-06A,Metastatic,851,423,1723,370863,487707,313329,345316,496,766,252,0,293,554,2087,198,286,1281,872,4343,5172,178594
TCGA-SKCM,TCGA-XV-A9VZ,TCGA-XV-A9VZ-01A,Primary Tumor,38,79,32,29021,36757,23103,48829,34005,49207,52,90449,1254,1275,3014,1766,1341,3265,587,13143,16127,20881
TCGA-SKCM,TCGA-XV-A9W2,TCGA-XV-A9W2-01A,Primary Tumor,178,69,12,69131,27159,42866,93640,13623,71850,110,16456,204,2278,1216,858,314,691,6074,1880,7407,60838
TCGA-SKCM,TCGA-XV-A9W5,TCGA-XV-A9W5-01A,Primary Tumor,125,80,118,90127,127341,51420,134094,1845,7904,164,2025,178,1063,9181,684,912,1430,2951,4236,1832,142272
TCGA-SKCM,TCGA-XV-AAZV,TCGA-XV-AAZV-01A,Primary Tumor,218,186,214,140080,267234,149167,267812,10820,36727,174,8757,276,1368,1221,300,735,1003,3688,2786,4742,80262
TCGA-SKCM,TCGA-XV-AAZW,TCGA-XV-AAZW-01A,Primary Tumor,73,24,24,40885,21746,17365,60953,12126,44376,116,9034,274,1686,3243,603,509,1213,4143,4924,3782,122939
TCGA-SKCM,TCGA-XV-AAZY,TCGA-XV-AAZY-01A,Primary Tumor,72,19,124,205119,89706,63899,66917,131,77,141,12,116,379,1229,184,107,719,4564,3447,9419,133849
TCGA-SKCM,TCGA-XV-AB01,TCGA-XV-AB01-06A,Metastatic,12,17,93,44225,22873,17848,10251,82,15,47,0,30,111,1989,352,99,752,2481,1970,30,77971
TCGA-SKCM,TCGA-YD-A89C,TCGA-YD-A89C-06A,Metastatic,7,17,23,10221,6103,3532,17117,318,1051,61,8,61,679,3856,841,1904,1832,12483,5328,100,135978
TCGA-SKCM,TCGA-YD-A9TA,TCGA-YD-A9TA-06A,Metastatic,469,415,252,44175,52179,42837,111641,11653,582,633,5,602,1506,3143,736,3289,2251,2443,2195,1403,81817
TCGA-SKCM,TCGA-YD-A9TB,TCGA-YD-A9TB-06A,Metastatic,81,88,74,73263,89010,80047,123648,3616,392,172,7,343,2843,1094,403,902,836,8284,4015,7633,48856
TCGA-SKCM,TCGA-YG-AA3N,TCGA-YG-AA3N-01A,Primary Tumor,235,212,1541,63977,95102,74916,67764,3005,13035,38,2506,264,773,3455,496,449,1728,6334,4381,27175,158500
TCGA-SKCM,TCGA-YG-AA3O,TCGA-YG-AA3O-06A,Metastatic,130,130,185,40305,35580,26877,54995,876,111,224,3,614,2312,1587,547,1215,1214,10209,3053,17028,91103
TCGA-SKCM,TCGA-YG-AA3P,TCGA-YG-AA3P-06A,Metastatic,34,26,22,11126,15303,15105,38372,2611,18,24,2,298,1113,6514,327,907,1043,53110,5183,14,149519
TCGA-SKCM,TCGA-Z2-A8RT,TCGA-Z2-A8RT-06A,Metastatic,533,153,289,106169,167006,139951,227484,438,1346,128,184,266,1291,3161,579,957,1349,6828,3601,52685,156519
TCGA-SKCM,TCGA-Z2-AA3S,TCGA-Z2-AA3S-06A,Metastatic,113,113,249,42382,25956,30316,121841,603,12993,487,0,369,2103,4191,534,2146,2279,11074,8282,1206,35551
TCGA-SKCM,TCGA-Z2-AA3V,TCGA-Z2-AA3V-06A,Metastatic,212,83,1340,95578,93824,65797,59885,175,9,188,4,73,136,2774,337,105,1636,2836,3027,8599,57448
